image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,EC_FFE_m,error_m,delta_h,distance,sink_distance,camera_h,camera_dem_m,phi,pano_lat,pano_lon,target_lat,target_lon,target_elev,image_date,edge,is_lowest_door
3597_36.730235_-76.238217_0_344.45.jpg,UNIqcLMn9T__O9Ur_AXPhw,3597,0.946777,187,519,346,2.5020596283896683,2.6633424,0.16128277161033155,0.8228341323896684,16.876060204041593,-1.5866671816103315,2.409501314,1.6792254960000002,-0.13626472218538127,36.730235,-76.238217,36.73037461158101,-76.23829190371463,2.5020596283896683,2019-04,Not_at_edge,Y
3599_36.759963_-76.286854_0_357.09.jpg,GeEuj6nTIIR6DyiVsh6R6Q,3599,0.871094,633,498,327,2.6426027301428574,2.7291792000000004,0.08657646985714296,1.5497850021428576,17.267821077171742,-1.3652008928571424,2.914985895,1.092817728,0.17203103748948115,36.759963,-76.286854,36.76011746133583,-76.28683061051582,2.6426027301428574,2015-07,Not_at_edge,Y
3600_36.74343_-76.309053_0_10.57.jpg,5LIz_3ELtFqX_8szzW7iBw,3600,0.955566,349,459,322,2.6901202006410294,3.0044136,0.3142933993589705,1.298171752641029,21.241121693117087,-1.1113193093589708,2.409491062,1.3919484480000002,-0.023720307627395597,36.74343,-76.309053,36.74361894021719,-76.30901492958998,2.6901202006410294,2019-04,Not_at_edge,Y
3604_36.741861_-76.286093_0_34.15.jpg,hpmvPfCEAcqSA5fDdNnzbg,3604,0.941406,336,544,406,2.6500605542150857,2.6996135999999997,0.04955304578491404,0.5640794582150854,21.092981876798493,-2.3536241707849146,2.917703629,2.0859810960000003,-0.033481132811758775,36.741861,-76.286093,36.74202178274785,-76.28596703843219,2.6500605542150857,2015-07,Not_at_edge,Y
3607_36.7136655_-76.2697403_0_302.00.jpg,T_5f7N9PotSKdd7dv2t-Ng,3607,0.953125,409,493,372,2.8034577666398324,3.38328,0.5798222333601677,1.0862389506398327,23.849918294748548,-1.8303276593601672,2.91656661,1.717218816,0.018140313842185937,36.71366546,-76.26974027,36.71378263621246,-76.26996404834867,2.8034577666398324,2015-8,Not_at_edge,Y
3625_36.720222_-76.274927_0_334.26.jpg,GaDDZIJf4AvvC0ubdbjzQA,3625,0.952637,82,552,385,2.9224739918337326,3.07848,0.1560060081662673,0.8637511598337326,17.908978818855037,-2.0544562471662675,2.918207407,2.058722832,-0.20735795112130848,36.720222,-76.274927,36.720349825793086,-76.27504937104099,2.9224739918337326,2015-08,Not_at_edge,Y
3633_36.718607_-76.265786_0_262.18.jpg,sDLm91T0OYxiHX2nvM1AUg,3633,0.954102,276,481,341,2.9473092613918546,3.2442912,0.2969819386081456,1.3631722213918547,20.83840115453833,-1.4209955456081453,2.784167767,1.58413704,-0.07487162199268244,36.718607,-76.265786,36.71856760609812,-76.26601406130996,2.9473092613918546,2018-04,Not_at_edge,Y
3635_36.752836_-76.279165_0_143.25.jpg,uX9KNmdapj02QAUTOhz5IA,3635,0.952148,699,564,388,2.765248203109489,3.1885128000000003,0.4232645968905113,0.8400673951094886,16.92539310983742,-2.0761377728905113,2.916205168,1.9251808080000001,0.21669414608324808,36.752836,-76.279165,36.752697032122086,-76.27908689971187,2.765248203109489,2015-07,Not_at_edge,Y
3636_36.780024_-76.332601_0_12.26.jpg,fTt-6CsuXmHVfGla-2_lOQ,3636,0.937988,391,532,351,2.968484572734489,2.6663904,0.3020941727344888,0.7168751567344889,16.073199536537466,-1.659891525265511,2.376766682,2.251609416,0.00523353584403791,36.780024,-76.332601,36.78016537206721,-76.3325618448919,2.968484572734489,2019-04,Not_at_edge,Y
3638_36.744772_-76.285651_0_337.44.jpg,qbC2ejV3D1fY3Xf4Cp35Cw,3638,0.481689,431,484,379,2.875724577343436,3.0970728,0.22134822265656373,0.9642414813434359,27.98812683727594,-1.951920770656564,2.916162252,1.9114830960000002,0.03278415882198887,36.744772,-76.285651,36.7450079540289,-76.28576168090817,2.875724577343436,2015-07,Not_at_edge,Y
3646_36.7414771_-76.2879541_0_247.00.jpg,PYSPY-TAap_2LDqkue8IHg,3646,0.955566,397,546,404,2.725565593053651,2.7300936000000005,0.004528006946349361,0.5995734010536511,20.488341087169427,-2.315918894946349,2.915492296,2.125992192,0.009768580922950807,36.74147707,-76.28795405,36.741406594688364,-76.28816608059438,2.725565593053651,2015-7,Not_at_edge,Y
3651_36.792486_-76.280285_0_191.41.jpg,vBi5AwCOUHS1Xyyuerb7Mw,3651,0.945312,452,556,355,2.603822675422803,2.6612088000000003,0.05738612457719716,1.173646211422803,14.562388270448348,-1.7457990645771968,2.919445276,1.4301764639999999,0.04741395264799098,36.792486,-76.280285,36.7923587446527,-76.28032482132554,2.603822675422803,2015-07,Not_at_edge,Y
3653_36.742233_-76.287763_0_264.16.jpg,5ufyu0RIIfa7SzjOCEeoEg,3653,0.942383,639,548,405,2.7065206577155725,2.7300936000000005,0.023572942284427967,0.5875175297155724,20.666141888093243,-2.3281144802844276,2.91563201,2.119003128,0.17676815234677806,36.742233,-76.287763,36.74224692417443,-76.28799374694398,2.7065206577155725,2015-07,Not_at_edge,Y
3654_36.743382_-76.31449_0_130.53.jpg,R2xI1nAl9uwT3oS64tuodw,3654,0.952637,390,501,359,2.9505626831104195,3.0940248,0.14346211688958066,0.7369282991104191,20.48757429439117,-1.6726068708895807,2.40953517,2.213634384,0.00453581282322158,36.743382,-76.31449,36.74326139140114,-76.31431632014515,2.9505626831104195,2019-04,Not_at_edge,Y
3656_36.7526314_-76.2781902_0_68.00.jpg,Kuw42FY0ZZwhqZGgS4XILw,3656,0.918457,384,473,384,2.9753155313168236,2.9690568,0.006258731316823418,0.8915076593168236,32.68785062503698,-2.0300087586831763,2.921516418,2.083807872,0.0,36.75263137,-76.27819017,36.75274171241853,-76.27785077508474,2.9753155313168236,2015-7,Not_at_edge,Y
3663_36.7432_-76.307638_0_176.59.jpg,HLIPPz-3ld1IH3ngD7ifQA,3663,0.925781,651,498,298,2.341251672146055,3.5225736000000003,1.1813219278539453,1.2622200481460548,14.872541141607472,-1.1629127028539452,2.425132751,1.079031624,0.18487071230397203,36.7432,-76.307638,36.74306703194762,-76.30765882031852,2.341251672146055,2019-04,Not_at_edge,Y
3666_36.742957_-76.306154_0_220.55.jpg,ebjlcSv91Bx3-fhnujROSg,3666,0.94873,46,409,269,3.4026091823667737,3.62712,0.22451081763322644,2.0320668383667737,21.346827991377687,-0.37699745463322626,2.409064293,1.370542344,-0.23095726725862548,36.742957,-76.306154,36.7427860911568,-76.30626368890638,3.4026091823667737,2019-04,Not_at_edge,Y
3667_36.714058_-76.269343_0_14.19.jpg,TXsevEx-PrvuJ6aJIBY3lg,3667,0.944824,367,486,350,3.3936346371122523,3.4747200000000005,0.08108536288774815,1.3539374211122526,21.392782292183966,-1.5225028658877473,2.876440287,2.039697216,-0.011861554424657902,36.714058,-76.269343,36.71424544130326,-76.26928706076907,3.3936346371122523,2015-08,Not_at_edge,Y
3668_36.743314_-76.277255_0_196.49.jpg,rOCiYZgAyNK45GEGErmcIA,3668,0.911621,601,540,392,3.096259200109743,3.3275016,0.2312423998902573,0.7756613521097426,19.881940999977285,-2.1397334308902574,2.915394783,2.3205978480000002,0.1506186224990452,36.743314,-76.277255,36.74315178415618,-76.27734950359878,3.096259200109743,2015-07,Not_at_edge,Y
3673_36.7135494_-76.269889_0_287.00.jpg,LG2NEMAnYg6_Z86MtyhD_Q,3673,0.948242,402,519,382,2.549625402129972,3.3348168000000005,0.7851913978700287,0.9216672661299716,21.236821280311375,-2.0003724808700283,2.922039747,1.6279581360000002,0.012559725884230205,36.7135494,-76.269889,36.713607645167805,-76.27011541923633,2.549625402129972,2015-8,Not_at_edge,Y
3674_36.752716_-76.279473_0_308.82.jpg,gs1en4Egg2OeY4Db4s54vQ,3674,0.831055,635,572,390,2.8974884071200564,2.9477208,0.05023239287994352,0.8576967031200562,16.139316161260716,-2.096557446879944,2.95425415,2.039791704,0.17338530435949,36.752716,-76.279473,36.75282535056931,-76.27959215581953,2.8974884071200564,2015-07,Not_at_edge,Y
3676_36.741785_-76.28781_0_262.89.jpg,lkl4N769lz0Ab3Wp85y29Q,3676,0.584961,417,545,400,2.6712336349536554,2.7300936000000005,0.05885996504634505,0.6445026109536554,20.068832566554047,-2.2679956250463444,2.912498236,2.026731024,0.023022949017677593,36.741785,-76.28781,36.74176675293679,-76.28803355860668,2.6712336349536554,2015-07,Not_at_edge,Y
3687_36.722432_-76.269544_0_211.89.jpg,KK0xHG9LXiVxhJH9SweeGw,3687,0.967773,500,560,391,2.83146444213284,2.9699712000000003,0.13850675786716016,0.8087872581328401,17.270556572837943,-2.1140867158671597,2.922873974,2.022677184,0.08076708116486057,36.722432,-76.269544,36.7223069247816,-76.2696590418755,2.83146444213284,2018-04,Not_at_edge,Y
3688_36.739623_-76.313254_0_170.89.jpg,uvnj_Vwn0Z5CH0CspUiIFw,3688,0.938965,317,468,333,3.123852365640741,3.3976056000000003,0.27375323435925925,1.1314448696407413,21.57290962942521,-1.2781432293592587,2.409588099,1.992407496,-0.046369642839295726,36.739623,-76.313254,36.739432686887184,-76.3132047433496,3.123852365640741,2019-04,Not_at_edge,Y
3690_36.743705_-76.310788_0_9.89.jpg,kjDUFlKxKc--JXP1LiHGog,3690,0.264893,469,462,339,2.8791392223851258,3.3387792000000003,0.4596399776148745,1.1058676863851256,23.694685343109832,-1.3038157796148746,2.409683466,1.7732715360000002,0.05993748676055179,36.743705,-76.310788,36.74391277032382,-76.3107268565185,2.8791392223851258,2019-04,Not_at_edge,Y
369_36.671408_-76.919242_0_272.94.jpg,tncfF6iwC05oxiBW4_1RBQ,369,0.638184,388,579,364,5.5644402908302695,5.4967632,0.0676770908302693,1.0659885308302692,13.5312794580094,-1.850601683169731,2.916590214,4.49845176,0.0034886843318869165,36.671408,-76.919242,36.67141467874963,-76.91939314082991,5.5644402908302695,2014-06,Not_at_edge,Y
36_36.814711_-76.330645_0_155.17.jpg,O74rrlRIePpuYY8F3x6q_w,36,0.893555,236,454,315,3.1324798224515824,3.3229296,0.19044977754841774,1.3795933104515823,21.19252432534581,-1.0297091625484176,2.409302473,1.7528865120000001,-0.10256190223175374,36.814711,-76.330645,36.814546806432205,-76.33052371752962,3.1324798224515824,2019-04,Not_at_edge,Y
3703_36.753097_-76.278268_0_337.20.jpg,A7GH41YQ9nZBtL4Un2XkqA,3703,0.955078,135,481,336,3.729878149389892,3.7493448000000003,0.019466650610108438,1.6712132293898916,20.222259409425714,-1.3626021546101084,3.033815384,2.05866492,-0.17135366466341023,36.753097,-76.278268,36.753250486767044,-76.27839006779033,3.729878149389892,2015-07,Not_at_edge,Y
3708_36.714077_-76.271233_0_171.70.jpg,lIvr1Rn3VOpUQHB8YCxJHQ,3708,0.942383,172,536,370,3.6946017359638574,3.2918400000000005,0.4027617359638569,1.0537962479638574,17.714271475980997,-1.8587968780361426,2.912593126,2.640805488,-0.14618247100105825,36.714077,-76.271233,36.71392408532172,-76.2711761056811,3.6946017359638574,2015-08,Not_at_edge,Y
370_36.670541_-76.918653_0_74.92.jpg,PLfaWhCp0ikOUx-T2AY7Ag,370,0.886719,382,620,442,4.261106449754003,4.8262032,0.5650967502459974,0.22628596975400228,16.343863746416556,-2.7028610352459976,2.929147005,4.0348204800000005,-0.001046609163487146,36.670541,-76.918653,36.67057946611422,-76.91847651672516,4.261106449754003,2014-06,Not_at_edge,Y
3715_36.743795_-76.277935_0_206.63.jpg,xfJu7nZ0zGb_I1dCaQsXtA,3715,0.942871,486,534,373,3.4013053620522107,3.5469576000000003,0.1456522379477896,1.0237769700522104,18.11581158332886,-1.8913081069477897,2.915085077,2.3775283920000003,0.07140155470748959,36.743795,-76.277935,36.74365466355578,-76.27803862392074,3.4013053620522107,2015-07,Not_at_edge,Y
3719_36.752515_-76.280502_0_216.28.jpg,JwO9PhB3-1xYzFVfVNOBMA,3719,0.945312,124,586,394,2.904171425000001,2.8898088,0.01436262500000085,0.7781274170000008,15.398528593122347,-2.135730519999999,2.913857937,2.126044008,-0.1791342393101377,36.752515,-76.280502,36.752390301389475,-76.28057763564838,2.904171425000001,2015-07,Not_at_edge,Y
371_36.670775_-76.918812_0_270.80.jpg,scLtJKGKduR5lBistWP12A,371,0.284424,406,605,355,5.31685363388514,4.9481232,0.3687304338851396,1.1338089138851395,11.684998132903477,-1.8017260401148605,2.935534954,4.183044720000001,0.015698925154741854,36.670775,-76.918812,36.67077812275262,-76.91894265601087,5.31685363388514,2014-06,Not_at_edge,Y
3720_36.749797_-76.277905_0_252.37.jpg,I7jd2vOgw8GQzH_oFbheuA,3720,0.925293,350,530,371,2.6282868104346546,2.6794968000000003,0.051209989565345726,1.1061643784346546,18.301779570356786,-1.8640306765653454,2.970195055,1.522122432,-0.02302294901767755,36.749797,-76.277905,36.74974344529417,-76.27809883500181,2.6282868104346546,2015-07,Not_at_edge,Y
3723_37.012273_-76.428155_0_228.69.jpg,jb00cLTGmjzbMAmYN6LeRA,3723,0.947754,723,420,281,4.271576782177373,4.026408000000001,0.24516878217737226,1.8761932061773736,21.66632517096972,-0.529563743822626,2.40575695,2.395383576,0.23293982452259526,37.012273,-76.428155,37.01218145412193,-76.42837002521433,4.271576782177373,2019-04,Not_at_edge,Y
3729_36.91257_-76.064894_0_252.51.jpg,_FAr2rBNB2jfK4JYaAU9oQ,3729,0.929199,338,626,435,2.0317564059565676,2.01168,0.020076405956567456,0.33489213395656714,15.238958835727784,-2.582667251043433,2.917559385,1.6968642720000002,-0.031390115925036946,36.91257,-76.064894,36.912524640411775,-76.06505540704792,2.0317564059565676,2015-09,Not_at_edge,Y
372_36.671894_-76.91958_0_268.14.jpg,OtTzCq97qsD8luxj68GWBw,372,0.261719,483,636,390,5.524507388805166,5.404408800000001,0.12009858880516511,0.8313493888051648,11.854537396429578,-2.079515441194835,2.91086483,4.693158,0.06931814854202391,36.671894,-76.91958,36.67189793607521,-76.91971252191729,5.524507388805166,2014-06,Not_at_edge,Y
